id	theta	r	color	phy	bg_color
s__Alkalibacterium_olivapovliticus	2.0816086642750786	360	#85D696	p__Firmicutes	#D1F0D8
s__Agitococcus_lubricus	2.081669663796376	240	#85D696	p__Firmicutes	#D1F0D8
s__Ignavigranum_ruoffiae	2.0838819886099036	280	#85D696	p__Firmicutes	#D1F0D8
s__Globicatella_sulfidifaciens	2.0863470199472904	180	#85D696	p__Firmicutes	#D1F0D8
s__Globicatella_sanguinis	2.090153289527589	80	#85D696	p__Firmicutes	#D1F0D8
s__Facklamia_languida	2.0962670856473395	420	#85D696	p__Firmicutes	#D1F0D8
s__Facklamia_ignava	2.0978989884187262	500	#85D696	p__Firmicutes	#D1F0D8
s__Facklamia_hominis	2.102997183004964	300	#85D696	p__Firmicutes	#D1F0D8
s__Eremococcus_coleocola	2.106696359703454	400	#85D696	p__Firmicutes	#D1F0D8
s__Dolosicoccus_paucivorans	2.1108321272474204	480	#85D696	p__Firmicutes	#D1F0D8
s__Aerococcus_viridans	2.1142786002007257	20	#85D696	p__Firmicutes	#D1F0D8
s__Aerococcus_urinaeequi	2.115383238967811	460	#85D696	p__Firmicutes	#D1F0D8
s__Aerococcus_urinae	2.116279455326012	340	#85D696	p__Firmicutes	#D1F0D8
s__Aerococcus_sanguinicola	2.1201700069585123	260	#85D696	p__Firmicutes	#D1F0D8
s__Aerococcus_christensenii	2.120182383863466	380	#85D696	p__Firmicutes	#D1F0D8
s__Aerococcaceae_bacterium	2.122059099342803	440	#85D696	p__Firmicutes	#D1F0D8
s__Abiotrophia_sp_HMSC24B09	2.124327249630338	200	#85D696	p__Firmicutes	#D1F0D8
s__Abiotrophia_defectiva	2.1262514590955828	100	#85D696	p__Firmicutes	#D1F0D8
s__Planifilum_fulgidum	2.130992265024447	220	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_xylosus	2.134162098008256	40	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_warneri	2.137212074073128	360	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_vitulinus	2.137919276999488	500	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_succinus	2.1402597040025655	320	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_sp_NAM3COL9	2.144230332267031	420	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_simulans	2.1527200292952844	480	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_sciuri	2.1540455958157865	60	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_schweitzeri	2.1561025093820825	280	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_schleiferi	2.156961842160891	400	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_saprophyticus	2.1570908162007236	120	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_pseudintermedius	2.159016470267669	460	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_piscifermentans	2.165445467892104	240	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_pettenkoferi	2.1675894276556984	440	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_petrasii	2.1696872807577106	160	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_pasteuri	2.169839579889853	300	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_nepalensis	2.1729822603943867	380	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_lugdunensis	2.1755547884126116	340	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_kloosii	2.1779395655802496	500	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_hominis	2.1848727241995545	140	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_haemolyticus	2.1921935788867226	420	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_gallinarum	2.1928154838711773	360	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_equorum	2.194607931343148	480	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_epidermidis	2.197740195936038	260	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_devriesei	2.1985467575754973	180	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_condimenti	2.2026497015675273	460	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_cohnii	2.2030915570743614	320	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_carnosus	2.2072273246183274	400	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_caprae	2.213119755968594	440	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_capitis	2.2179598541610113	500	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_auricularis	2.2220529216502376	220	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_aureus	2.225668948133235	200	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_arlettae	2.2257821369253077	380	#85D696	p__Firmicutes	#D1F0D8
s__Staphylococcus_argenteus	2.228323030154262	280	#85D696	p__Firmicutes	#D1F0D8
s__Salinicoccus_roseus	2.2348301214992117	340	#85D696	p__Firmicutes	#D1F0D8
s__Salinicoccus_qingdaonensis	2.236495833391012	480	#85D696	p__Firmicutes	#D1F0D8
s__Macrococcus_caseolyticus	2.2366819767747423	300	#85D696	p__Firmicutes	#D1F0D8
s__Jeotgalicoccus_halotolerans	2.240156825506414	420	#85D696	p__Firmicutes	#D1F0D8
s__Jeotgalicoccus_halophilus	2.2462829328673855	460	#85D696	p__Firmicutes	#D1F0D8
s__Sporosarcina_sp_HYO08	2.248418893669227	360	#85D696	p__Firmicutes	#D1F0D8
s__Sporosarcina_newyorkensis	2.2492212719878313	240	#85D696	p__Firmicutes	#D1F0D8
s__Sporosarcina_globispora	2.2574928070757645	400	#85D696	p__Firmicutes	#D1F0D8
s__Solibacillus_silvestris	2.257980142741773	500	#85D696	p__Firmicutes	#D1F0D8
s__Planomicrobium_sp_MB_3u_38	2.2586500842814896	440	#85D696	p__Firmicutes	#D1F0D8
s__Kurthia_sp_11kri321	2.2659234101461574	320	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_thiaminolyticus	2.275310384913564	260	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_sp_7884_2	2.278383735438876	480	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_solani	2.2785820134562287	380	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_polysaccharolyticus	2.2881200721261057	420	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_pasadenensis	2.2899161641672436	460	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_odorifer	2.2941054545858117	340	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_macerans	2.2953509869013025	160	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_lautus	2.2980004313225346	500	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_lactis	2.300543550926441	280	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_glucanolyticus	2.3035243736596316	300	#85D696	p__Firmicutes	#D1F0D8
s__Paenibacillus_amylolyticus	2.3040223034672764	360	#85D696	p__Firmicutes	#D1F0D8
s__Brevibacillus_reuszeri	2.304180412594385	440	#85D696	p__Firmicutes	#D1F0D8
s__Brevibacillus_parabrevis	2.307758289533201	400	#85D696	p__Firmicutes	#D1F0D8
s__Brevibacillus_formosus	2.3107464952037042	180	#85D696	p__Firmicutes	#D1F0D8
s__Brevibacillus_choshinensis	2.313113578276029	220	#85D696	p__Firmicutes	#D1F0D8
s__Brevibacillus_brevis	2.32027163748674	480	#85D696	p__Firmicutes	#D1F0D8
s__Aneurinibacillus_migulanus	2.3269066353136854	120	#85D696	p__Firmicutes	#D1F0D8
s__Listeria_monocytogenes	2.327010646636131	200	#85D696	p__Firmicutes	#D1F0D8
s__Brochothrix_thermosphacta	2.3287552632179533	320	#85D696	p__Firmicutes	#D1F0D8
s__Gemella_sanguinis	2.328934856101376	100	#85D696	p__Firmicutes	#D1F0D8
s__Gemella_morbillorum	2.330993312738615	140	#85D696	p__Firmicutes	#D1F0D8
s__Gemella_haemolysans	2.3313818899871497	380	#85D696	p__Firmicutes	#D1F0D8
s__Gemella_asaccharolytica	2.332997076083559	240	#85D696	p__Firmicutes	#D1F0D8
s__Exiguobacterium_sp_AT1b	2.333549395467102	460	#85D696	p__Firmicutes	#D1F0D8
s__Exiguobacterium_indicum	2.336083318745797	420	#85D696	p__Firmicutes	#D1F0D8
s__Exiguobacterium_acetylicum	2.3380207199032963	500	#85D696	p__Firmicutes	#D1F0D8
s__Virgibacillus_pantothenticus	2.3414807018147723	80	#85D696	p__Firmicutes	#D1F0D8
s__Psychrobacillus_psychrotolerans	2.349710740907281	440	#85D696	p__Firmicutes	#D1F0D8
s__Lysinibacillus_sphaericus	2.3528805738910896	260	#85D696	p__Firmicutes	#D1F0D8
s__Lysinibacillus_sp_B2A1	2.3533807876724113	340	#85D696	p__Firmicutes	#D1F0D8
s__Lysinibacillus_fusiformis	2.358023771990638	400	#85D696	p__Firmicutes	#D1F0D8
s__Lysinibacillus_boronitolerans	2.3596257132653258	360	#85D696	p__Firmicutes	#D1F0D8
s__Hydrogenibacillus_schlegelii	2.362159539534604	480	#85D696	p__Firmicutes	#D1F0D8
s__Geobacillus_stearothermophilus	2.370366770544521	300	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_thermoamylovorans	2.37276407169862	280	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_stratosphericus	2.3771826267669605	460	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_sp_FJAT_27916	2.378041008484058	500	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_sp_FJAT_18017	2.3840465653654888	420	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_sp_AFS040349	2.3841817665180702	380	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_sp_7504_2	2.3915871162897493	320	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_simplex	2.395241069220176	440	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_shackletonii	2.4040474415824677	480	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_safensis	2.40417423490182	220	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_pumilus	2.4082892544480745	400	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_pseudalcaliphilus	2.412656120759011	340	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_oceanisediminis	2.415229123063375	360	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_murimartini	2.416772880179287	240	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_megaterium	2.4180612970648196	500	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_marisflavi	2.4208158580668186	460	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_kochii	2.421014693044894	160	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_intestinalis	2.422946232831911	180	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_horneckiae	2.428352345139028	200	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_hisashii	2.4304507628686154	260	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_haynesii	2.4320098119851803	420	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_halodurans	2.4369816430489912	380	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_gobiensis	2.43720916742941	300	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_coagulans	2.4407713975330716	440	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_clausii	2.4449845924707994	280	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_cereus_group	2.4459353436303317	480	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_butanolivorans	2.4544189693615452	320	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_aryabhattai	2.4580815856455818	500	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_altitudinis	2.458554736905511	400	#85D696	p__Firmicutes	#D1F0D8
s__Bacillus_aerius	2.464449089366677	460	#85D696	p__Firmicutes	#D1F0D8
s__Bacillaceae_bacterium_EAG3	2.4708325328614245	360	#85D696	p__Firmicutes	#D1F0D8
s__Anoxybacillus_pushchinoensis	2.4719314538456114	340	#85D696	p__Firmicutes	#D1F0D8
s__Anoxybacillus_flavithermus	2.477113901277675	140	#85D696	p__Firmicutes	#D1F0D8
s__Anaerobacillus_macyae	2.479973058604872	420	#85D696	p__Firmicutes	#D1F0D8
s__Proteobacteria_bacterium_SG_bin4	2.4863017258459674	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteobacteria_bacterium_CAG_139	2.4878232456781957	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Tepidiphilus_thermophilus	2.4897815195799122	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Hydrogenophilus_thermoluteolus	2.4952348915276112	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Xanthomonas_translucens	2.496722454426647	120	#FFC68A	p__Proteobacteria	#FFDFBD
s__Xanthomonas_phaseoli	2.498101874226343	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Xanthomonas_oryzae	2.5005486842750146	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Xanthomonas_arboricola	2.5031114462146524	60	#FFC68A	p__Proteobacteria	#FFDFBD
s__Xanthomonas_alfalfae	2.5040515643142993	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Xanthomonadaceae_bacterium_NML91_0213	2.508020951846141	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Xanthomonadaceae_bacterium_NML07_0707	2.508082320666535	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_geniculata	2.508820219362948	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Thermomonas_hydrothermalis	2.5172051132429782	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Stenotrophomonas_sp_BIIR7	2.5172508224333408	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Stenotrophomonas_rhizophila	2.5264359426594742	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Stenotrophomonas_pavanii	2.5279363052245634	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Stenotrophomonas_maltophilia	2.529694043641924	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Stenotrophomonas_koreensis	2.5297111477260597	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Stenotrophomonas_humi	2.531206786932211	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Stenotrophomonas_ginsengisoli	2.531618253107169	100	#FFC68A	p__Proteobacteria	#FFDFBD
s__Stenotrophomonas_acidaminiphila	2.531832054158863	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudoxanthomonas_sp_CF385	2.535145970460118	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Lysobacter_tolerans	2.5381221628071047	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Lysobacter_soli	2.542581396110833	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Lysobacter_enzymogenes	2.546678399188486	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Luteimonas_sp_83_4	2.551715551966393	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rhodanobacter_sp_TND4EH1	2.5590857018203845	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rhodanobacter_glycinis	2.5708939611991886	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Vibrio_parahaemolyticus	2.5715990497739236	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Vibrio_kanaloae	2.5758995518442545	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Vibrio_furnissii	2.5773623824717586	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Vibrio_fluvialis	2.5781424513878664	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Vibrio_cholerae	2.5800826755051367	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Photobacterium_phosphoreum	2.5820393524575236	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Photobacterium_iliopiscarium	2.5843244883707426	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Photobacterium_damselae	2.585591140823667	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Photobacterium_aquimaris	2.5862955481534025	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aliivibrio_logei	2.5894256340151576	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_zeshuii	2.5904821200188106	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_yamanorum	2.5928081141019557	80	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_weihenstephanensis	2.5953487832662514	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_versuta	2.595381272641754	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_taetrolens	2.609351184277821	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_TTU2014_080ASC	2.6134869518217876	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_R9_37	2.618162739968628	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_OV508	2.622892710784654	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_OV467	2.623234489816735	140	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_NS1_2017	2.623862798463946	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_HMWF006	2.631035742144821	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_HAR_UPW_AIA_41	2.637642762255573	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_Choline_02u_1	2.637736358084078	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_57B_090624	2.6389820145661096	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_2822_17	2.6429145285769327	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_sp_21	2.647345708088325	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_soli	2.6481811491726748	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_simiae	2.649757453105411	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_silesiensis	2.6553748538696516	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_seleniipraecipitans	2.6577608736065548	40	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_rhizosphaerae	2.65818302854939	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_putida_group	2.659616666735258	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_psychrotolerans	2.661646154787337	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_psychrophila	2.6631613298011927	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_paralactis	2.666538273539609	120	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_parafulva	2.6681002924664705	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_panacis	2.6684230390975494	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_moraviensis	2.6718260450836375	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_lurida	2.6723421053320773	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_lundensis	2.6773562047791932	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_lactis	2.6826152458659682	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_kuykendallii	2.6932461720536223	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_kunmingensis	2.6972627559175155	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_indoloxydans	2.698203317130152	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_hunanensis	2.7009810257035958	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_helleri	2.704578754968967	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_guguanensis	2.7057463816487286	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_grimontii	2.7090327861920107	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_graminis	2.7098821491926945	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_gingeri	2.7139533674104452	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_fragi	2.719789291703329	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_formosensis	2.7262484771658264	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_fluvialis	2.732377440647717	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_fluorescens_group	2.733866675559516	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_flexibilis	2.734301650112962	100	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_deceptionensis	2.7382236057109135	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_coleopterorum	2.7391506579653786	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_chengduensis	2.7407315187787185	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_antarctica	2.7488495818516716	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_alcaliphila	2.7518760965621984	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudomonas_aeruginosa_group	2.7537809022345163	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_sp_JB385	2.7594836957233406	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_sp_Cmf_22_2	2.759545445716532	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_sp_1501_2011	2.760147631650131	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_piscatorii	2.7677525383230206	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_piechaudii	2.7683081192786103	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_pasteurii	2.7684168614049844	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_pacificensis	2.7685782347205246	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_fozii	2.769355078355795	140	#FFC68A	p__Proteobacteria	#FFDFBD
s__Psychrobacter_cryohalolentis	2.7698817084656846	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Perlucidibaca_sp_HR_E	2.7714211518538563	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_sp_VT_16_12	2.778243894291675	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_osloensis	2.7810385600132426	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_nonliquefaciens	2.798005811475669	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_lincolnii	2.8044529916497214	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_lacunata	2.8050140240362365	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_catarrhalis	2.806087196331695	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_canis	2.8065807787654373	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moraxella_atlantae	2.810413114107568	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Alkanindiges_sp_H1	2.813514939765543	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_venetianus	2.815715784942712	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_variabilis	2.818264182872437	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_ursingii	2.8183017077562442	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_towneri	2.8229264620611065	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_tandoii	2.827583452365211	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_sp_WCHAc010034	2.83141008779232	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_sp_TGL_Y2	2.833719139150614	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_soli	2.835651900657926	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_seifertii	2.8363540926525705	120	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_schindleri	2.8382635487387455	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_radioresistens	2.8441355263891395	80	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_pittii	2.850544352349132	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_parvus	2.8521772966135184	60	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_oleivorans	2.857148171065401	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_nosocomialis	2.8582844714531985	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_lwoffii	2.8593806552963583	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_junii	2.8594775180307757	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_johnsonii	2.8600564014477707	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_indicus	2.8606785965650046	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_idrijaensis	2.8636790315624037	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_haemolyticus	2.8648143641089705	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_guillouiae	2.8717451833447387	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_gandensis	2.878307717103874	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_celticus	2.8868587854518104	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_brisouii	2.894241940864116	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_bohemicus	2.89587189673377	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_bereziniae	2.8960746806620272	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_beijerinckii	2.89830476003396	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acinetobacter_baumannii	2.900781402365259	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rodentibacter_heylii	2.9051059456236348	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pasteurella_multocida	2.9067022661568345	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pasteurella_dagmatis	2.9109440790224412	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pasteurella_canis	2.911642278182095	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pasteurella_bettyae	2.9121805318272793	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_sputorum	2.915475666894855	140	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_sp_HMSC71H05	2.91565981124582	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_sp_C1	2.919427704753654	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_quentini	2.923669517619261	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_pittmaniae	2.93506083765351	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_paraphrohaemolyticus	2.936985047118755	100	#FFC68A	p__Proteobacteria	#FFDFBD
